CAS Number;Chemical Name;SMILES;Species Scientific Name;Species Common Name;Species Sub Phylum;Effect;Organism Lifestage;Exposure Duration Mean (Days);Conc 1 Mean (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Units (Standardized);log_Conc;Es tóxico
135285-90-4;Octahydro-1,3,4,7,8,10-hexanitro-5,2,6-(iminomethenimino)-1H-imidazo[4,5-b]pyrazine;O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;3.4;;AI mg/L;0.5314789170422551;No tóxico
135285-90-4;Octahydro-1,3,4,7,8,10-hexanitro-5,2,6-(iminomethenimino)-1H-imidazo[4,5-b]pyrazine;O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;7;2.0;;AI mg/L;0.3010299956639812;No tóxico
153719-23-4;3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine;CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;2;219.0;;AI mg/L;2.3404441148401185;No tóxico
153719-23-4;3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine;CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;2;239.0;;AI mg/L;2.3783979009481375;No tóxico
153719-23-4;3-[(2-Chloro-5-thiazolyl)methyl]tetrahydro-5-methyl-N-nitro-4H-1,3,5-oxadiazin-4-imine;CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;2;230.0;;AI mg/L;2.361727836017593;No tóxico
210880-92-5;[C(E)]-N-[(2-Chloro-5-thiazolyl)methyl]-N'-methyl-N''-nitroguanidine;CN/C(=N\[N+](=O)[O-])NCc1cnc(Cl)s1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;0.5;>;AI mg/L;-0.3010299956639812;Tóxico
75-89-8;2,2,2-Trifluoroethanol;;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;119.0;;AI mg/L;2.0755469613925306;No tóxico
307-35-7;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonyl fluoride;O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1000.0;>;AI mg/L;3.0;No tóxico
307-35-7;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonyl fluoride;O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1000.0;>;AI mg/L;3.0;No tóxico
307-35-7;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonyl fluoride;O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1000.0;>;AI mg/L;3.0;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;280.0;;AI mg/L;2.4471580313422194;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;280.0;;AI mg/L;2.4471580313422194;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;280.0;;AI mg/L;2.4471580313422194;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;280.0;;AI mg/L;2.4471580313422194;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Larva;4;413.2;;AI mg/L;2.6161603128475828;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;440.0;;AI mg/L;2.6434526764861874;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;843.0;;AI mg/L;2.9258275746247424;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;140.0;;AI mg/L;2.146128035678238;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;140.0;;AI mg/L;2.146128035678238;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;140.0;;AI mg/L;2.146128035678238;No tóxico
335-67-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;140.0;;AI mg/L;2.146128035678238;No tóxico
383-63-1;Trifluoroacetic acid, Ethyl ester;CCOC(=O)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;10000.0;;AI mg/L;4.0;No tóxico
393-39-5;4-Fluoro-2-(trifluoromethyl)aniline;Nc1ccc(F)cc1C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.0;~;AI mg/L;1.4771212547196624;No tóxico
393-39-5;4-Fluoro-2-(trifluoromethyl)aniline;Nc1ccc(F)cc1C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;29.6;;AI mg/L;1.4712917110589385;No tóxico
393-39-5;4-Fluoro-2-(trifluoromethyl)aniline;Nc1ccc(F)cc1C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.0;~;AI mg/L;1.4771212547196624;No tóxico
393-39-5;4-Fluoro-2-(trifluoromethyl)aniline;Nc1ccc(F)cc1C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.0;~;AI mg/L;1.4771212547196624;No tóxico
393-39-5;4-Fluoro-2-(trifluoromethyl)aniline;Nc1ccc(F)cc1C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.0;~;AI mg/L;1.4771212547196624;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;1.3;;AI mg/L;0.11394335230683679;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;1.1;;AI mg/L;0.04139268515822508;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;2.4;;AI mg/L;0.38021124171160603;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
653-37-2;Pentafluorobenzaldehyde;O=Cc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;40.0;~;AI mg/L;1.6020599913279623;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;NR;37.1;;AI mg/L;1.5693739096150459;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
771-60-8;Pentafluoroaniline;Nc1c(F)c(F)c(F)c(F)c1F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;37.1;;AI mg/L;1.5693739096150459;No tóxico
811-97-2;1,1,1,2-Tetrafluoroethane;FCC(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;818.0;>;AI mg/L;2.912753303671323;No tóxico
920-66-1;1,1,1,3,3,3-Hexafluoro-2-propanol;OC(C(F)(F)F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;244.0;;AI mg/L;2.387389826338729;No tóxico
2357-47-3;4-Fluoro-3-(trifluoromethyl)aniline;Nc1ccc(F)c(C(F)(F)F)c1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;32.5;~;AI mg/L;1.5118833609788744;No tóxico
2357-47-3;4-Fluoro-3-(trifluoromethyl)aniline;Nc1ccc(F)c(C(F)(F)F)c1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2357-47-3;4-Fluoro-3-(trifluoromethyl)aniline;Nc1ccc(F)c(C(F)(F)F)c1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;30.1;;AI mg/L;1.4785664955938433;No tóxico
2357-47-3;4-Fluoro-3-(trifluoromethyl)aniline;Nc1ccc(F)c(C(F)(F)F)c1;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;;;AI mg/L;;No tóxico
2706-90-3;2,2,3,3,4,4,5,5,5-Nonafluoropentanoic acid;O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;31.8;;AI mg/L;1.5024271199844328;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;37.6;;AI mg/L;1.575187844927661;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;51.0;;AI mg/L;1.7075701760979363;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;28.0;>;AI mg/L;1.4471580313422192;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;28.0;>;AI mg/L;1.4471580313422192;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;27.0;;AI mg/L;1.4313637641589874;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;9.5;;AI mg/L;0.9777236052888477;No tóxico
2795-39-3;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid potassium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;28;7.2;;AI mg/L;0.8573324964312685;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2470.0;;AI mg/L;3.392696953259666;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;3330.0;>;AI mg/L;3.5224442335063197;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2470.0;;AI mg/L;3.392696953259666;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2890.0;;AI mg/L;3.4608978427565478;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;301.0;;AI mg/L;2.4785664955938436;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;766.0;;AI mg/L;2.884228769632604;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1000.0;>;AI mg/L;3.0;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1000.0;>;AI mg/L;3.0;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1000.0;>;AI mg/L;3.0;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1000.0;>;AI mg/L;3.0;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;70.0;;AI mg/L;1.845098040014257;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;754.0;;AI mg/L;2.877371345869774;No tóxico
3825-26-1;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctanoic acid, Ammonium salt (1:1);O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;776.0;;AI mg/L;2.8898617212581885;No tóxico
4151-50-2;N-Ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-1-octanesulfonamide;CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;34.0;;AI mg/L;1.5314789170422551;No tóxico
4151-50-2;N-Ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-1-octanesulfonamide;CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;9.92;>;AI mg/L;0.9965116721541787;No tóxico
4151-50-2;N-Ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-1-octanesulfonamide;CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;0.189;;AI mg/L;-0.7235381958267558;Tóxico
16919-19-0;Hexafluorosilicate(2-), Ammonium (1:2);;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;28.7;;AI mg/L;1.4578818967339924;No tóxico
29081-56-9;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid ammonium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;100.0;;AI mg/L;2.0;No tóxico
29081-56-9;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid ammonium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;85.0;;AI mg/L;1.9294189257142926;No tóxico
29420-49-3;1,1,2,2,3,3,4,4,4-Nonafluoro-1-butanesulfonic acid potassium salt (1:1);O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1938.0;;AI mg/L;3.2873537727147464;No tóxico
29420-49-3;1,1,2,2,3,3,4,4,4-Nonafluoro-1-butanesulfonic acid potassium salt (1:1);O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1938.0;;AI mg/L;3.2873537727147464;No tóxico
29420-49-3;1,1,2,2,3,3,4,4,4-Nonafluoro-1-butanesulfonic acid potassium salt (1:1);O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;1999.0;;AI mg/L;3.300812794118117;No tóxico
29420-49-3;1,1,2,2,3,3,4,4,4-Nonafluoro-1-butanesulfonic acid potassium salt (1:1);O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Juvenile;4;2118.0;;AI mg/L;3.325925955771466;No tóxico
29457-72-5;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid lithium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;36.0;;AI mg/L;1.5563025007672873;No tóxico
29457-72-5;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid lithium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;56.0;>;AI mg/L;1.7481880270062005;No tóxico
29457-72-5;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid lithium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;56.0;>;AI mg/L;1.7481880270062005;No tóxico
29457-72-5;1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-1-octanesulfonic acid lithium salt;O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+];Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;4;19.0;;AI mg/L;1.2787536009528289;No tóxico
29553-26-2;2-Methyl-3,3,4,4-tetrafluoro-2-butanol;CC(C)(O)C(F)(F)C(F)F;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not reported;NR;582.0;;AI mg/L;2.7649229846498886;No tóxico
272451-65-7;N2-[1,1-Dimethyl-2-(methylsulfonyl)ethyl]-3-iodo-N1-[2-methyl-4-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]phenyl]-1,2-benzenedicarboxamide;Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O;Pimephales promelas;Fathead Minnow;Vertebrata;Mortality;Not coded;4;0.0665;>;AI mg/L;-1.1771783546968955;Tóxico
